language,file,key,issue_type,text,notes
it,terminology.json,terminology.sections.stances-content.terms.sanchin-dachi.details,same-as-english,"Sanchin Dachi is a fundamental Karate posture that offers great stability and rooting. The majority of Japanese styles like Shotokan use this stance only in kata, but Okinawan styles uses it for self-defense and kumite, particularly Naha-te styles like Goju-Ryu and Uechi-Ryu.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.sanchin-dachi.instructions,same-as-english,Instructions: Stand with your feet shoulder-width apart and toes pointing inward. Bend your knees and lower your body down. Keep your back straight and head high. Place your hands in fists at your hips with elbows close to your body.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.zenkutsu-dachi.english,same-as-english,Front stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.zenkutsu-dachi.details,same-as-english,"Zenkutsu Dachi, a.k.a. forward stance, is one of the most common stances in Karate. It's a stance that allows you to reach far and generate a great deal of power generation moving forward. Like with most stances, the Japanese version of Zenkutsu Dachi tends to be very long and wide compared to the shorter, more natural Okinawan version.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.zenkutsu-dachi.instructions,same-as-english,Instructions: Take a step forward with your front foot. Bend your front knee so it's over your front foot. Keep your back leg straight and lower your body down. Keep your back straight and head high. Place your hands in fists at your hips.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.han-zenkutsu-dachi.english,same-as-english,Half front-stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.han-zenkutsu-dachi.details,same-as-english,Han Zenkutsu Dachi is the shorter or half version of Zenkutsu Dachi. It's a stance suitable for self-defense and kumite or sparring as it offers greater mobility. Han Zenkutsu Dachi is a neutral stance that allows you to quickly move back into the defensive Neko-ashi-dachi or the thrust forward into a full Zenkutsu Dachi or Sanchin Dachi.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.han-zenkutsu-dachi.instructions,same-as-english,Instructions: Take a shorter step forward with your front foot compared to full zenkutsu-dachi. Bend your front knee slightly so it's over your front foot. Keep your back leg bent and lower your body down. Keep your back straight and head high. Place your hands in fists at your hips.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kokutsu-dachi.details,same-as-english,Kokutsu Dachi is a defensive position that allows you to quickly retreat or move back and counterattack. It's great to evade attack from your opponent.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kokutsu-dachi.instructions,same-as-english,Instructions: Take a step back with your back foot. Bend your back knee and lower your body down. Keep your front leg straight. Keep your back straight and head high. Place your hands in fists at your hips.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.neko-ashi-dachi.details,same-as-english,"Neko Ashi Dachi is a great defensive stance as most of the weight is on the back leg, allowing counterattack with kicks and quick sideways evasions. Sadly unpopular with karateka this stance as perfectly suited for both self-defense and kumite.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.neko-ashi-dachi.instructions,same-as-english,Instructions: Stand with your feet shoulder-width apart. Place most of your weight on your back leg. Bend your back knee and lower your body down. Keep your front leg straight with toes pointing forward. Keep your back straight and head high. Place your hands in fists at your hips.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.tsuru-ashi-dachi.english,same-as-english,Crane stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.tsuru-ashi-dachi.details,same-as-english,Tsuru Ashi Dachi is a stance used to avoid attacks and to transition into other techniques.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.tsuru-ashi-dachi.instructions,same-as-english,Instructions: Stand on one leg with your other leg bent at the knee. Keep your back straight and head high. Place your hands in fists at your hips with elbows close to your body.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kosa-dachi.english,same-as-english,Cross stance,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kosa-dachi.details,same-as-english,"The cross stance is generally performed for turning, dodging to the side or when landing from a jump.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.kosa-dachi.instructions,same-as-english,"Instructions: Stand with your feet crossed, one foot in front of the other. Bend your knees slightly and lower your body down. Keep your back straight and head high. Place your hands in fists at your hips with elbows close to your body.",Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heishugata-sanchin-dachi.english,same-as-english,Closed hand Sanchin stance.,Review whether this should be translated or intentionally kept as-is.
it,terminology.json,terminology.sections.stances-content.terms.heishugata-sanchin-dachi.details,same-as-english,Closed hand Sanchin stance.,Review whether this should be translated or intentionally kept as-is.
